Name,Transliteration,Meaning,Gender,Language
Samantha,,Listener,Female,Maltese
Serena,,"Serene, Calm",Female,Maltese
Silvia,,Forest,Female,Maltese
Simona,,Listener,Female,Maltese
Stefania,,Crown,Female,Maltese
Tatjana,,Fairy queen,Female,Maltese
Teresa,,Harvester,Female,Maltese
Valentina,,"Strong, Healthy",Female,Maltese
Vanessa,,Butterfly,Female,Maltese
Veronica,,True image,Female,Maltese
Viviana,,Alive,Female,Maltese
Ylenia,,Light,Female,Maltese
Zita,,Little girl,Female,Maltese
Aase,,Tree-covered mountain,Female,Norwegian
Ada,,"Noble, nobility",Female,Norwegian
Agnes,,"Pure, holy",Female,Norwegian
Aina,,Always,Female,Norwegian
Alfhild,,Battle of elves,Female,Norwegian
Alma,,"Nourishing, kind",Female,Norwegian
Amalie,,Hardworking,Female,Norwegian
Anette,,Grace,Female,Norwegian
Anita,,Graceful,Female,Norwegian
Anna,,Grace,Female,Norwegian
Anne,,"Gracious, merciful",Female,Norwegian
Anniken,,Grace,Female,Norwegian
Astrid,,Divine strength,Female,Norwegian
Aurora,,Dawn,Female,Norwegian
Beate,,Blessed,Female,Norwegian
Benedicte,,Blessed,Female,Norwegian
Bergljot,,Light saving,Female,Norwegian
Berit,,Glorious,Female,Norwegian
Bjørg,,"Help, rescue",Female,Norwegian
Bodil,,Commanding,Female,Norwegian
Camilla,,Perfect,Female,Norwegian
Cecilie,,Blind,Female,Norwegian
Christine,,Follower of Christ,Female,Norwegian
Dagmar,,Day's maid,Female,Norwegian
Dagny,,New day,Female,Norwegian
Eira,,Mercy,Female,Norwegian
Eirin,,Peace,Female,Norwegian
Eivor,,Island protection,Female,Norwegian
Elise,,God's promise,Female,Norwegian
Elin,,Light,Female,Norwegian
Ella,,"All, completely",Female,Norwegian
Else,,Pledged to God,Female,Norwegian
Embla,,Elm tree,Female,Norwegian
Emilie,,Rival,Female,Norwegian
Erle,,Eagle,Female,Norwegian
Eva,,Life,Female,Norwegian
Frida,,Peace,Female,Norwegian
Gerd,,"Enclosure, protection",Female,Norwegian
Gine,,Silvery,Female,Norwegian
Grete,,Pearl,Female,Norwegian
Gro,,To grow,Female,Norwegian
Gry,,Dawn,Female,Norwegian
Gunhild,,Battle in war,Female,Norwegian
Guri,,God is my strength,Female,Norwegian
Hanne,,Grace,Female,Norwegian
Heidi,,"Noble, kind",Female,Norwegian
Helene,,"Torch, light",Female,Norwegian
Hilde,,Battle,Female,Norwegian
Ingrid,,"Beautiful, beloved",Female,Norwegian
Ingunn,,Loved by Ing,Female,Norwegian
Ingvild,,Strength of Ing,Female,Norwegian
Irmelin,,"Whole, universal",Female,Norwegian
Iselin,,Devoted to God,Female,Norwegian
Jorunn,,Horse lover,Female,Norwegian
Julie,,Youthful,Female,Norwegian
Juni,,June,Female,Norwegian
Karina,,Pure,Female,Norwegian
Kari,,"Pure, chaste",Female,Norwegian
Karin,,Pure,Female,Norwegian
Karoline,,Free man,Female,Norwegian
Katrine,,Pure,Female,Norwegian
Kine,,Follower of Christ,Female,Norwegian
Kirsten,,Christian,Female,Norwegian
Kristine,,Follower of Christ,Female,Norwegian
Laila,,Night,Female,Norwegian
Lena,,Light,Female,Norwegian
Line,,Sunlight,Female,Norwegian
Liv,,Life,Female,Norwegian
Lotte,,Free man,Female,Norwegian
Lovise,,Renowned warrior,Female,Norwegian
Maja,,"Splendid, noble",Female,Norwegian
Malin,,High tower,Female,Norwegian
Marianne,,Beloved,Female,Norwegian
Marte,,Lady of the house,Female,Norwegian
Martine,,Warlike,Female,Norwegian
Marit,,Pearl,Female,Norwegian
Mathilde,,Mighty in battle,Female,Norwegian
Mia,,Mine,Female,Norwegian
Mie,,Bitter,Female,Norwegian
Milla,,Industrious,Female,Norwegian
Mona,,"Noble, good",Female,Norwegian
Monika,,Advisor,Female,Norwegian
Nora,,Light,Female,Norwegian
Oda,,Wealth,Female,Norwegian
Oddny,,New point,Female,Norwegian
Olga,,Holy,Female,Norwegian
Ragnhild,,Battle counsel,Female,Norwegian
Rakel,,Ewe,Female,Norwegian
Randi,,"Shield, wolf",Female,Norwegian
Reidun,,Nest-lovely,Female,Norwegian
Rikke,,Peaceful ruler,Female,Norwegian
Ronja,,God's joyful song,Female,Norwegian
Runa,,Secret lore,Female,Norwegian
Ruth,,"Friend, companion",Female,Norwegian
Sigrid,,"Victory, wisdom",Female,Norwegian
Signe,,New victory,Female,Norwegian
Silje,,Blind,Female,Norwegian
Siri,,Beautiful victory,Female,Norwegian
Siv,,Bride,Female,Norwegian
Synnøve,,Gift of the sun,Female,Norwegian
Synne,,Sun gift,Female,Norwegian
Tilde,,Mighty in battle,Female,Norwegian
Torill,,Thunder,Female,Norwegian
Tove,,Thunder goddess,Female,Norwegian
Trine,,Pure,Female,Norwegian
Turid,,"Beautiful, beloved",Female,Norwegian
Unni,,New love,Female,Norwegian
Vilde,,Gentle,Female,Norwegian
Vigdis,,Battle maiden,Female,Norwegian
Vilde,,Gentle,Female,Norwegian
Vilja,,"Will, desire",Female,Norwegian
Wenche,,Friend,Female,Norwegian
Aksel,,Father of peace,Male,Norwegian
Alf,,"Elf, Supernatural being",Male,Norwegian
Andreas,,"Manly, Brave",Male,Norwegian
Arne,,Eagle,Male,Norwegian
Bjarne,,Bear,Male,Norwegian
Bjørn,,Bear,Male,Norwegian
Christoffer,,Bearer of Christ,Male,Norwegian
Dag,,Day,Male,Norwegian
Einar,,Lone warrior,Male,Norwegian
Eirik,,Ever ruler,Male,Norwegian
Erling,,Descendant of nobles,Male,Norwegian
Espen,,God bear,Male,Norwegian
Fredrik,,Peaceful ruler,Male,Norwegian
Geir,,Spear,Male,Norwegian
Gunnar,,Warrior,Male,Norwegian
Håkon,,High son,Male,Norwegian
Halvard,,Rock defender,Male,Norwegian
Hans,,God is gracious,Male,Norwegian
Harald,,Army ruler,Male,Norwegian
Henrik,,Ruler of the home,Male,Norwegian
Ivar,,Bow warrior,Male,Norwegian
Jørgen,,Farmer,Male,Norwegian
Johan,,God is gracious,Male,Norwegian
Jonas,,Dove,Male,Norwegian
Jørn,,Farmer,Male,Norwegian
Kasper,,Treasurer,Male,Norwegian
Kjell,,"Kettle, Helmet",Male,Norwegian
Knut,,Knot,Male,Norwegian
Lars,,Crowned with laurel,Male,Norwegian
Leif,,"Heir, Descendant",Male,Norwegian
Magnus,,Great,Male,Norwegian
Marius,,"Male, Virile",Male,Norwegian
Morten,,Of the sea,Male,Norwegian
Nils,,Victory of the people,Male,Norwegian
Odd,,Point of a weapon,Male,Norwegian
Olaf,,Ancestor's heir,Male,Norwegian
Ole,,Ancestor's descendant,Male,Norwegian
Peder,,Rock,Male,Norwegian
Per,,Rock,Male,Norwegian
Roar,,Fame and spear,Male,Norwegian
Rune,,Secret,Male,Norwegian
Sigurd,,Victorious guardian,Male,Norwegian
Sindre,,"Spark, Sparkle",Male,Norwegian
Stian,,Wanderer,Male,Norwegian
Sverre,,"Wild, Unruly",Male,Norwegian
Svend,,Young man,Male,Norwegian
Terje,,Thor's spear,Male,Norwegian
Thomas,,Twin,Male,Norwegian
Thor,,Thunder,Male,Norwegian
Torbjørn,,Thor's bear,Male,Norwegian
Trygve,,Trustworthy,Male,Norwegian
Ulf,,Wolf,Male,Norwegian
Vegard,,Guard,Male,Norwegian
Vidar,,Wide ruler,Male,Norwegian
Åge,,Ancestor,Male,Norwegian
Øivind,,"Luck, Fortune",Male,Norwegian
Øystein,,Lucky stone,Male,Norwegian
Aleksander,,Defender of the people,Male,Norwegian
Ansgar,,God's spear,Male,Norwegian
Audun,,Desert valley,Male,Norwegian
Balder,,Prince,Male,Norwegian
Bendik,,Blessed,Male,Norwegian
Brage,,Poetry,Male,Norwegian
Bård,,Battle,Male,Norwegian
Christian,,Follower of Christ,Male,Norwegian
Abuti,,Brother,Male,Northern Sotho
Kabelo,,A gift,Male,Northern Sotho
Katlego,,Success,Male,Northern Sotho
Lesedi,,Light,Male,Northern Sotho
Lehlohonolo,,Blessing,Male,Northern Sotho
Mpho,,Gift,Male,Northern Sotho
Nthabiseng,,Make me happy,Male,Northern Sotho
Thabo,,Joy,Male,Northern Sotho
Tlotliso,,Praise,Male,Northern Sotho
Tshepo,,Hope,Male,Northern Sotho
Tumelo,,Faith,Male,Northern Sotho
Phenyo,,Victory,Male,Northern Sotho
Modimo,,God,Male,Northern Sotho
Keabetswe,,I have been given,Male,Northern Sotho
Motheo,,Foundation,Male,Northern Sotho
Moagi,,Builder,Male,Northern Sotho
Modimo,,Lord,Male,Northern Sotho
Mohlompehi,,Respectable,Male,Northern Sotho
Moshe,,Savior,Male,Northern Sotho
Kgoloko,,Unshakable,Male,Northern Sotho
Kgosi,,"Chief, king",Male,Northern Sotho
Lehumo,,Wealth,Male,Northern Sotho
Malose,,Strength,Male,Northern Sotho
Mogau,,Grace,Male,Northern Sotho
Thapelo,,Prayer,Male,Northern Sotho
Pheko,,Remedy,Male,Northern Sotho
Sechaba,,Nation,Male,Northern Sotho
Kholofelo,,"Belief, hope",Male,Northern Sotho
Mohlodi,,Leader,Male,Northern Sotho
Dipuo,,"Words, speeches",Male,Northern Sotho
Sello,,Lament,Male,Northern Sotho
Moeketsi,,The one who adds,Male,Northern Sotho
Rethabile,,We are happy,Male,Northern Sotho
Setlhogo,,Stern,Male,Northern Sotho
Tumisang,,Give thanks,Male,Northern Sotho
Baloyi,,Saviors,Male,Northern Sotho
Mahlatse,,Blessings,Male,Northern Sotho
Mmakgomo,,I am at peace,Male,Northern Sotho
Lerumo,,Spear,Male,Northern Sotho
Lesiba,,Feather,Male,Northern Sotho
Moeketsi,,The one who increases,Male,Northern Sotho
Moso,,Morning,Male,Northern Sotho
Morongwa,,Messenger,Male,Northern Sotho
Bontle,,Beauty,Male,Northern Sotho
Mmathabo,,Mother of joy,Male,Northern Sotho
Mmasechaba,,Mother of the nation,Male,Northern Sotho
Pono,,Vision,Male,Northern Sotho
Poloko,,Salvation,Male,Northern Sotho
Teboho,,Gratitude,Male,Northern Sotho
Tseliso,,Consolation,Male,Northern Sotho
Botshelo,,Life,Male,Northern Sotho
Jabulani,,Rejoice,Male,Northern Sotho
Kabelo,,Contribution,Male,Northern Sotho
Kgaogelo,,Mercy,Male,Northern Sotho
Khumo,,Wealth,Male,Northern Sotho
Lentswe,,Voice,Male,Northern Sotho
Matome,,They are complete,Male,Northern Sotho
Matsela,,The traveler,Male,Northern Sotho
Moloantoa,,Guardian,Male,Northern Sotho
Monaheng,,The one who remembers,Male,Northern Sotho
Mothusi,,Helper,Male,Northern Sotho
Moabi,,Planter,Male,Northern Sotho
Moraka,,Herd,Male,Northern Sotho
Mosebetsi,,Worker,Male,Northern Sotho
Moshoeshoe,,The one who scrapes together,Male,Northern Sotho
Mošweu,,"Pure, clean",Male,Northern Sotho
Mpilo,,Life,Male,Northern Sotho
Ntate,,Father,Male,Northern Sotho
Pitso,,"Call, summons",Male,Northern Sotho
Rafolatsane,,The one who prospers,Male,Northern Sotho
Ramasela,,Stone thrower,Male,Northern Sotho
Ramoshweu,,The one who is clean/pure,Male,Northern Sotho
Rankoko,,The one who protects,Male,Northern Sotho
Rantao,,The one who confronts,Male,Northern Sotho
Seipati,,Traveller,Male,Northern Sotho
Tebogo,,Thanks,Male,Northern Sotho
Thabang,,Be happy,Male,Northern Sotho
Thapedi,,The one who loves,Male,Northern Sotho
Tladi,,Lightning,Male,Northern Sotho
Tlou,,Elephant,Male,Northern Sotho
Tshepiso,,Promise,Male,Northern Sotho
Utlwanang,,Get along,Male,Northern Sotho
Lebakeng,,The place of...,Male,Northern Sotho
Mabokela,,The one who builds fences,Male,Northern Sotho
Mohapi,,The one who achieves,Male,Northern Sotho
Mokgadi,,The leader,Male,Northern Sotho
Mokgabo,,Pride,Male,Northern Sotho
Montja,,The one who fetches,Male,Northern Sotho
Montseng,,The one who shows the way,Male,Northern Sotho
Nthekgeng,,The one who leads the herd,Male,Northern Sotho
Phetogo,,Change,Male,Northern Sotho
Ramasedi,,The one who shines,Male,Northern Sotho
Sebata,,Lion,Male,Northern Sotho
Sebele,,The one who protects the nation,Male,Northern Sotho
Seeko,,The one who finds,Male,Northern Sotho
Tholo,,Springbok,Male,Northern Sotho
Tiro,,Work,Male,Northern Sotho
Tona,,"The leader, chief",Male,Northern Sotho
Tsoanelo,,Deserving,Male,Northern Sotho
Tswelopele,,Progress,Male,Northern Sotho
Tumo,,"Fame, reputation",Male,Northern Sotho
Tšhegofatso,,Blessing,Male,Northern Sotho
Tšepiso,,Promise,Male,Northern Sotho
Tlhalefang,,Be wise,Male,Northern Sotho
Motshegare,,Daytime,Male,Northern Sotho
Lesedi,,Light,Male,Northern Sotho
Abetswe,,She has been given,Female,Northern Sotho
Amogelang,,"Receive, accept",Female,Northern Sotho
Bontle,,Beauty,Female,Northern Sotho
Boitumelo,,Happiness,Female,Northern Sotho
Dipuo,,"Words, speeches",Female,Northern Sotho
Gontse,,She is enough,Female,Northern Sotho
Ikgomotseng,,Comfort yourself,Female,Northern Sotho
Itumeleng,,Joy,Female,Northern Sotho
Kabelo,,Gift,Female,Northern Sotho
Katlego,,Success,Female,Northern Sotho
Keabetswe,,I have been given,Female,Northern Sotho
Kedibone,,I have seen,Female,Northern Sotho
Keitumetse,,I am satisfied,Female,Northern Sotho
Kgalalelo,,Glory,Female,Northern Sotho
Kgomotso,,Comfort,Female,Northern Sotho
Khutso,,Peace,Female,Northern Sotho
Lebogang,,Be thankful,Female,Northern Sotho
Lehlogonolo,,Blessing,Female,Northern Sotho
Lerato,,Love,Female,Northern Sotho
Lesedi,,Light,Female,Northern Sotho
Lethabo,,Joy,Female,Northern Sotho
Makatleho,,Success,Female,Northern Sotho
Malebogo,,Thanks,Female,Northern Sotho
Mamello,,Patience,Female,Northern Sotho
Mmapula,,Mother of rain,Female,Northern Sotho
Mmathapelo,,Mother of prayers,Female,Northern Sotho
Mpho,,Gift,Female,Northern Sotho
Mosa,,Grace,Female,Northern Sotho
Mosadi,,Woman,Female,Northern Sotho
Naledi,,Star,Female,Northern Sotho
Nthabiseng,,Make me happy,Female,Northern Sotho
Palesa,,Flower,Female,Northern Sotho
Pulane,,Rain,Female,Northern Sotho
Refilwe,,We have been given,Female,Northern Sotho
Segomotso,,Consolation,Female,Northern Sotho
Seipati,,Traveller,Female,Northern Sotho
Tebatso,,Consolation,Female,Northern Sotho
Tebogo,,Thankfulness,Female,Northern Sotho
Thato,,Will,Female,Northern Sotho
Thuto,,"Learning, education",Female,Northern Sotho
Tumi,,Love,Female,Northern Sotho
Tumisang,,Give thanks,Female,Northern Sotho
Kelebogile,,I am thankful,Female,Northern Sotho
Botlhale,,Wisdom,Female,Northern Sotho
Tumelo,,Faith,Female,Northern Sotho
Phenyo,,Victory,Female,Northern Sotho
Thandeka,,Loved,Female,Northern Sotho
Tshegofatso,,Blessing,Female,Northern Sotho
Matlhogonolo,,Good fortune,Female,Northern Sotho
Phumzile,,Rested,Female,Northern Sotho
Maipelo,,I am happy,Female,Northern Sotho
Moratiwa,,Beloved,Female,Northern Sotho
Phehello,,Aspiration,Female,Northern Sotho
Modiegi,,The one who leads,Female,Northern Sotho
Dikgetho,,Choices,Female,Northern Sotho
Masedi,,Light,Female,Northern Sotho
Kgalalelo,,Glory,Female,Northern Sotho
Botlhale,,Wisdom,Female,Northern Sotho
Boikanyo,,"Trust, faith",Female,Northern Sotho
Segomotso,,Consolation,Female,Northern Sotho
Tshiamo,,Righteousness,Female,Northern Sotho
Kgaugelo,,Mercy,Female,Northern Sotho
Leruo,,Wealth,Female,Northern Sotho
Moipone,,Mother of rain,Female,Northern Sotho
Mosa,,Grace,Female,Northern Sotho
Kgomotso,,Comfort,Female,Northern Sotho
Mmatsebo,,She who is learned,Female,Northern Sotho
Palesa,,Flower,Female,Northern Sotho
Bontle,,Beauty,Female,Northern Sotho
Tebogo,,Thankfulness,Female,Northern Sotho
Neo,,A gift,Female,Northern Sotho
Neo,,Gift,Female,Northern Sotho
Omolemo,,The best,Female,Northern Sotho
Oratile,,God has loved,Female,Northern Sotho
Oageng,,Build,Female,Northern Sotho
Phumzile,,Rested,Female,Northern Sotho
Rea,,Behold,Female,Northern Sotho
Reabetswe,,We have been given,Female,Northern Sotho
Seipati,,Traveler,Female,Northern Sotho
Dimakatso,,Surprises,Female,Northern Sotho
Amogelang,,"Receive, accept",Female,Northern Sotho
Bontle,,Beauty,Female,Northern Sotho
Kutlwano,,Unity,Female,Northern Sotho
Tshegofatso,,Blessing,Female,Northern Sotho
Mosa,,Grace,Female,Northern Sotho
Morongwa,,Messenger,Female,Northern Sotho
Rethabile,,We are happy,Female,Northern Sotho
Tumiso,,Praise,Female,Northern Sotho
Bontle,,Beauty,Female,Northern Sotho
Lerato,,Love,Female,Northern Sotho
Lesedi,,Light,Female,Northern Sotho
Naledi,,Star,Female,Northern Sotho
Keitumetse,,I am happy,Female,Northern Sotho
Thandeka,,Beloved,Female,Northern Sotho
Nthateng,,The loved one,Female,Northern Sotho
Palesa,,Flower,Female,Northern Sotho
Omphile,,God has given,Female,Northern Sotho
Refilwe,,We have been given,Female,Northern Sotho
Rea,,Behold,Female,Northern Sotho
Naledi,,Star,Female,Northern Sotho
Karabo,,Answer,Female,Northern Sotho
Mpho,,Gift,Female,Northern Sotho
Keaobaka,,I praise,Female,Northern Sotho
Mmathabo,,Mother of joy,Female,Northern Sotho
Olerato,,Love,Female,Northern Sotho
Olebogeng,,Be thankful,Female,Northern Sotho
Moipone,,Mother of rain,Female,Northern Sotho
Mmakgabo,,Mother of pride,Female,Northern Sotho
Nthabiseng,,Make me happy,Female,Northern Sotho
Mmabatho,,Mother of the people,Female,Northern Sotho
Mmabotle,,Mother of beauty,Female,Northern Sotho
Kgomotso,,Comfort,Female,Northern Sotho
Lehlogonolo,,Blessing,Female,Northern Sotho
Kgaogelo,,Mercy,Female,Northern Sotho
Tshegofatso,,Blessing,Female,Northern Sotho
Thato,,Will,Female,Northern Sotho
Tumi,,Love,Female,Northern Sotho
Phenyo,,Victory,Female,Northern Sotho
احمد,Ahmad,Highly praised,Male,Pashto
بشیر,Bashir,Bringer of good news,Male,Pashto
اسماعیل,Ismail,God will hear,Male,Pashto
علی,Ali,"Elevated, noble",Male,Pashto
عمر,Omar,"Life, long-lived",Male,Pashto
رحیم,Rahim,Merciful,Male,Pashto
حسن,Hasan,Handsome,Male,Pashto
نبی,Nabi,Prophet,Male,Pashto
یوسف,Yusuf,God increases,Male,Pashto
زکریا,Zakariya,Remembered by God,Male,Pashto
سلیم,Saleem,"Safe, sound",Male,Pashto
جلال,Jalal,Majesty,Male,Pashto
حسین,Husayn,"Good, handsome",Male,Pashto
رحمان,Rahman,Compassionate,Male,Pashto
خالد,Khalid,Eternal,Male,Pashto
فهد,Fahd,Panther,Male,Pashto
شعیب,Shuayb,Prophet’s name,Male,Pashto
حمید,Hamid,Praised,Male,Pashto
عادل,Adil,"Just, fair",Male,Pashto
امین,Amin,Trustworthy,Male,Pashto
ناصر,Nasir,Supporter,Male,Pashto
مظفر,Muzaffar,Victorious,Male,Pashto
مجید,Majid,Glorious,Male,Pashto
یحیی,Yahya,"Alive, living",Male,Pashto
ظہور,Zohor,Appearance,Male,Pashto
علیم,Aleem,Knowledgeable,Male,Pashto
عبدالرحمن,Abdul Rahman,Servant of the Merciful,Male,Pashto
عثمان,Usman,The chosen one,Male,Pashto
سعد,Saad,"Lucky, happy",Male,Pashto
صادق,Sadiq,Truthful,Male,Pashto
طارق,Tariq,Morning star,Male,Pashto
عمران,Imran,Prosperity,Male,Pashto
رحیم الله,Rahimullah,Merciful to God,Male,Pashto
سعدی,Saadi,Prosperous,Male,Pashto
فرید,Fareed,"Unique, unparalleled",Male,Pashto
رستم,Rustam,Hero,Male,Pashto
نادر,Nadir,"Rare, precious",Male,Pashto
سلیمان,Suleiman,Peaceful,Male,Pashto
عمران,Imran,Long-lived,Male,Pashto
ارشاد,Irshad,Guidance,Male,Pashto
عبدالرزاق,Abdul Razzaq,Servant of the Provider,Male,Pashto
فیاض,Fayyaz,Generous,Male,Pashto
عارف,Aref,Knowledgeable,Male,Pashto
عبدالکریم,Abdul Karim,Servant of the Generous,Male,Pashto
حافظ,Hafiz,"Guardian, memorizer",Male,Pashto
ضیاء,Zia,Light,Male,Pashto
حسان,Hassan,Handsome,Male,Pashto
مروان,Marwan,Flammable,Male,Pashto
سراج,Siraj,"Lamp, light",Male,Pashto
معاذ,Muadh,Protected,Male,Pashto
حنیف,Hanif,True believer,Male,Pashto
عبدالمجید,Abdul Majid,Servant of the Glorious,Male,Pashto
بدر,Badr,Full moon,Male,Pashto
عبدالعزیز,Abdul Aziz,Servant of the Powerful,Male,Pashto
سمیع,Sami,All-hearing,Male,Pashto
خلیل,Khalil,Friend,Male,Pashto
محمود,Mahmood,Praised,Male,Pashto
جمال,Jamal,Beauty,Male,Pashto
نصر,Nasr,Victory,Male,Pashto
بشیر,Bashir,Bringer of glad tidings,Male,Pashto
عابد,Abid,Worshipper,Male,Pashto
مختار,Mukhtar,Chosen,Male,Pashto
عبدالحلیم,Abdul Haleem,Servant of the Forbearing,Male,Pashto
عبدالغفور,Abdul Ghafoor,Servant of the Forgiving,Male,Pashto
شکرالله,Shukrullah,Thankful to God,Male,Pashto
صدیق,Siddiq,Truthful,Male,Pashto
ابوبکر,Abu Bakr,Father of the young camel,Male,Pashto
عبدالشکور,Abdul Shakur,Servant of the Appreciative,Male,Pashto
سلیمان,Suleiman,Peaceful,Male,Pashto
عامر,Amir,Leader,Male,Pashto
قاسم,Qasim,Divider,Male,Pashto
ظہیر,Zaheer,Supporter,Male,Pashto
عدنان,Adnan,Settler,Male,Pashto
عبدالمؤمن,Abdul Mumin,Servant of the Believer,Male,Pashto
نور,Noor,Light,Male,Pashto
رقیب,Raqib,Guardian,Male,Pashto
زین العابدین,Zainul Abidin,The adornment of the worshippers,Male,Pashto
سامی,Sami,"Elevated, sublime",Male,Pashto
حبیب,Habib,Beloved,Male,Pashto
عبدالرزاق,Abdul Razzaq,Servant of the Provider,Male,Pashto
فهد,Fahd,Panther,Male,Pashto
برهان,Burhan,"Proof, evidence",Male,Pashto
منير,Munir,Luminous,Male,Pashto
عزت,Izzat,Honor,Male,Pashto
عادل,Adil,"Just, fair",Male,Pashto
عایشہ,Aisha,"Alive, living",Female,Pashto
فاطمہ,Fatima,Captivating,Female,Pashto
زینب,Zainab,Father's jewel,Female,Pashto
مریم,Maryam,"Beloved, virtuous",Female,Pashto
خدیجہ,Khadija,"Early baby, wife of Prophet",Female,Pashto
سمیرا,Sumaira,With the radiant beauty,Female,Pashto
نسرین,Nasrin,Wild rose,Female,Pashto
حلیمہ,Halima,"Gentle, kind",Female,Pashto
عائشة,Aisha,"Alive, living",Female,Pashto
رقیہ,Ruqayyah,"Ascender, grown",Female,Pashto
سحر,Sahar,"Dawn, morning light",Female,Pashto
لیلا,Layla,Night,Female,Pashto
زهراء,Zahra,"Radiant, luminous",Female,Pashto
نادیہ,Nadia,"Caller, announcer",Female,Pashto
ملاله,Malala,"Sadness, grief",Female,Pashto
فریده,Fareeda,"Unique, unmatched",Female,Pashto
عاطفه,Atefah,"Compassionate, kind",Female,Pashto
نجلاء,Najla,"Beautiful, bright",Female,Pashto
شریں,Shirin,"Sweet, pleasant",Female,Pashto
فوزیه,Fauzia,Victorious,Female,Pashto
حسینه,Hosna,"Beautiful, good",Female,Pashto
آمنه,Amina,"Trustworthy, faithful",Female,Pashto
رابعہ,Rabi'ah,The fourth,Female,Pashto
حورا,Houra,Beautiful-eyed,Female,Pashto
رنا,Rana,"Eye-catching, elegant",Female,Pashto
سمیرا,Sumaira,With the radiant beauty,Female,Pashto
بسمه,Basma,Smile,Female,Pashto
بلال,Bilal,"Moist, fresh",Female,Pashto
رعنا,Raana,"Graceful, elegant",Female,Pashto
حبیبه,Habiba,"Beloved, dear",Female,Pashto
سحر,Sahar,"Dawn, morning light",Female,Pashto
نغمہ,Naghma,"Melody, song",Female,Pashto
شایسته,Shayista,"Worthy, virtuous",Female,Pashto
عتیقہ,Atiqa,"Ancient, precious",Female,Pashto
رحیله,Rahila,Companion,Female,Pashto
مروہ,Marwa,A mountain in Mecca,Female,Pashto
